Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country_Region,City,State_Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Year,Month_Year,Profit Margin,Profit Flag,Sale Bend
5896,US-2025-144939,10/3/2025,10/8/2025,Standard Class,EB-13870,Emily Burns,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599.29,6,0.1,93.22,Oct,2025,25-Oct,15.60%,Profitable,High
5897,US-2025-101672,10/3/2025,10/7/2025,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.14,4,0.2,102.95,Oct,2025,25-Oct,11.30%,Profitable,High
5908,US-2025-140158,10/4/2025,10/8/2025,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0,2591.96,Oct,2025,25-Oct,48.00%,Profitable,High
5914,US-2025-157490,10/6/2025,10/7/2025,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6,0.7,-938.28,Oct,2025,25-Oct,-133.30%,Loss,High
5919,US-2025-127649,10/7/2025,10/9/2025,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,837.6,3,0.2,62.82,Oct,2025,25-Oct,7.50%,Profitable,High
5944,US-2025-100839,10/13/2025,10/17/2025,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,5,0.5,-465.57,Oct,2025,25-Oct,-64.00%,Loss,High
5967,US-2025-125220,10/14/2025,10/19/2025,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,54915,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,5,0,544.42,Oct,2025,25-Oct,33.00%,Profitable,High
5968,US-2025-113607,10/14/2025,10/18/2025,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1091.93,7,0,272.98,Oct,2025,25-Oct,25.00%,Profitable,High
5970,US-2025-124352,10/15/2025,10/21/2025,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,868.59,3,0,251.89,Oct,2025,25-Oct,29.00%,Profitable,High
5985,US-2025-147256,10/17/2025,10/21/2025,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,Central,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,7,0,751.76,Oct,2025,25-Oct,39.00%,Profitable,High
6001,US-2025-155516,10/21/2025,10/21/2025,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4,0,271.42,Oct,2025,25-Oct,26.00%,Profitable,High
6005,US-2025-125080,10/21/2025,10/26/2025,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Lakewood,Ohio,44107,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661.18,2,0.4,-231.41,Oct,2025,25-Oct,-35.00%,Loss,High
6008,US-2025-138478,10/21/2025,10/26/2025,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031,West,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.98,3,0.2,1644.29,Oct,2025,25-Oct,36.30%,Profitable,High
6037,US-2025-153318,10/25/2025,10/28/2025,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,33180,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,5,0.2,78.4,Oct,2025,25-Oct,10.00%,Profitable,High
6051,US-2025-120369,10/28/2025,10/28/2025,Same Day,VB-21745,Victoria Brennan,Corporate,United States,Rochester,New York,14609,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0,75.68,Oct,2025,25-Oct,10.00%,Profitable,High
6062,US-2025-142545,10/28/2025,11/3/2025,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,0,10.82,Oct,2025,25-Oct,1.00%,Profitable,High
6073,US-2025-146913,10/31/2025,11/5/2025,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Francisco,California,94109,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.2,Oct,2025,25-Oct,5.00%,Profitable,High
6078,US-2025-144218,10/31/2025,11/4/2025,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0,282.21,Oct,2025,25-Oct,26.00%,Profitable,High
6087,US-2025-168893,11/3/2025,11/8/2025,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,842.94,3,0,160.16,Nov,2025,25-Nov,19.00%,Profitable,High
6089,US-2025-114972,11/3/2025,11/6/2025,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1101.48,4,0,429.58,Nov,2025,25-Nov,39.00%,Profitable,High
6108,US-2025-163328,11/4/2025,11/6/2025,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.35,3,0.2,-97.55,Nov,2025,25-Nov,-15.00%,Loss,High
6115,US-2025-162236,11/4/2025,11/6/2025,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,876.3,10,0.4,-292.1,Nov,2025,25-Nov,-33.30%,Loss,High
6120,US-2025-163328,11/4/2025,11/6/2025,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.18,8,0.2,228.08,Nov,2025,25-Nov,36.30%,Profitable,High
6127,US-2025-158260,11/4/2025,11/8/2025,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,92037,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,686.4,2,0.2,77.22,Nov,2025,25-Nov,11.30%,Profitable,High
6128,US-2025-131611,11/5/2025,11/9/2025,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.66,7,0.32,-225.1,Nov,2025,25-Nov,-23.50%,Loss,High
6130,US-2025-157280,11/5/2025,11/7/2025,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0,75.68,Nov,2025,25-Nov,10.00%,Profitable,High
6132,US-2025-131611,11/5/2025,11/9/2025,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.13,8,0.3,-160.3,Nov,2025,25-Nov,-18.60%,Loss,High
6154,US-2025-152247,11/7/2025,11/12/2025,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.14,4,0.2,100.2,Nov,2025,25-Nov,6.30%,Profitable,High
6174,US-2025-152156,11/8/2025,11/11/2025,Second Class,CG-12520,Claire Gute,Consumer,United States,Henderson,Kentucky,42420,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",731.94,3,0,219.58,Nov,2025,25-Nov,30.00%,Profitable,High
6202,US-2025-158694,11/10/2025,11/13/2025,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,4,0,187.4,Nov,2025,25-Nov,26.00%,Profitable,High
6210,US-2025-127761,11/10/2025,11/14/2025,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,881.93,7,0,220.48,Nov,2025,25-Nov,25.00%,Profitable,High
6216,US-2025-164196,11/11/2025,11/17/2025,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Noblesville,Indiana,46060,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,6,0,241.1,Nov,2025,25-Nov,9.00%,Profitable,High
6217,US-2025-131968,11/11/2025,11/15/2025,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712,South,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.54,3,0.2,50.37,Nov,2025,25-Nov,7.50%,Profitable,High
6230,US-2025-124590,11/12/2025,11/16/2025,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.07,9,0.3,0,Nov,2025,25-Nov,0.00%,Loss,High
6232,US-2025-124590,11/12/2025,11/16/2025,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.8,7,0.3,-21.07,Nov,2025,25-Nov,-1.40%,Loss,High
6234,US-2025-164399,11/12/2025,11/15/2025,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,674.35,3,0.2,-8.43,Nov,2025,25-Nov,-1.30%,Loss,High
6258,US-2025-113677,11/13/2025,11/19/2025,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96,4,0,592.79,Nov,2025,25-Nov,26.00%,Profitable,High
6271,US-2025-131065,11/14/2025,11/16/2025,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,499.98,2,0,115,Nov,2025,25-Nov,23.00%,Profitable,Medium
6272,US-2025-121370,11/14/2025,11/19/2025,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.98,4,0.4,180,Nov,2025,25-Nov,15.00%,Profitable,High
6275,US-2025-130820,11/15/2025,11/15/2025,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,630.02,4,0.4,-199.51,Nov,2025,25-Nov,-31.70%,Loss,High
6277,US-2025-146633,11/15/2025,11/17/2025,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.79,1,0.2,381.3,Nov,2025,25-Nov,37.50%,Profitable,High
6294,US-2025-136812,11/18/2025,11/23/2025,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,55.9,Nov,2025,25-Nov,5.00%,Profitable,High
6295,US-2025-103464,11/18/2025,11/22/2025,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,92105,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595,5,0,95.2,Nov,2025,25-Nov,16.00%,Profitable,High
6296,US-2025-138408,11/18/2025,11/21/2025,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Huntsville,Alabama,35810,South,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,0,527.98,Nov,2025,25-Nov,40.00%,Profitable,High
6336,US-2025-114104,11/20/2025,11/24/2025,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.23,Nov,2025,25-Nov,25.00%,Profitable,High
6364,US-2025-163881,11/24/2025,11/30/2025,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1684.75,6,0.2,210.59,Nov,2025,25-Nov,12.50%,Profitable,High
6371,US-2025-163573,11/24/2025,11/27/2025,First Class,AC-10450,Amy Cox,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96,5,0.2,381.24,Nov,2025,25-Nov,31.30%,Profitable,High
6382,US-2025-163881,11/24/2025,11/30/2025,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92,8,0,190.37,Nov,2025,25-Nov,34.00%,Profitable,High
6386,US-2025-163881,11/24/2025,11/30/2025,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0,217.77,Nov,2025,25-Nov,33.00%,Profitable,High
6389,US-2025-132731,11/24/2025,11/28/2025,Standard Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75081,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,657.55,6,0.2,49.32,Nov,2025,25-Nov,7.50%,Profitable,High
6391,US-2025-169838,11/25/2025,11/29/2025,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,0,329.41,Nov,2025,25-Nov,21.00%,Profitable,High
6395,US-2025-160535,11/25/2025,11/30/2025,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,7060,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0,67.61,Nov,2025,25-Nov,12.00%,Profitable,High
6399,US-2025-108196,11/25/2025,12/2/2025,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.99,5,0.7,-6599.98,Nov,2025,25-Nov,-146.70%,Loss,High
6402,US-2025-107104,11/26/2025,11/30/2025,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,3406.66,8,0.15,160.31,Nov,2025,25-Nov,4.70%,Profitable,High
6403,US-2025-107104,11/26/2025,11/30/2025,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0,297.69,Nov,2025,25-Nov,50.00%,Profitable,High
6416,US-2025-133711,11/26/2025,11/29/2025,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040,8,0,1459.2,Nov,2025,25-Nov,48.00%,Profitable,High
6439,US-2025-163167,11/28/2025,12/1/2025,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3,6,0,315.83,Nov,2025,25-Nov,25.00%,Profitable,High
6440,US-2025-163167,11/28/2025,12/1/2025,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,0,56.3,Nov,2025,25-Nov,5.00%,Profitable,High
6453,US-2025-157336,12/1/2025,12/5/2025,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,6824,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,751.92,4,0,150.38,Dec,2025,25-Dec,20.00%,Profitable,High
6459,US-2025-142594,12/1/2025,12/6/2025,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,0,297.64,Dec,2025,25-Dec,33.00%,Profitable,High
6460,US-2025-143805,12/1/2025,12/3/2025,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,7,0,694.5,Dec,2025,25-Dec,33.00%,Profitable,High
6468,US-2025-155768,12/1/2025,12/1/2025,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,3,0,222.59,Dec,2025,25-Dec,20.00%,Profitable,High
6471,US-2025-127698,12/1/2025,12/1/2025,Same Day,MV-18190,Mike Vittorini,Consumer,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,863.93,9,0.2,86.39,Dec,2025,25-Dec,10.00%,Profitable,High
6473,US-2025-164770,12/2/2025,12/4/2025,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,781.86,10,0.32,-137.98,Dec,2025,25-Dec,-17.60%,Loss,High
6486,US-2025-163804,12/2/2025,12/8/2025,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.4,5,0,582.23,Dec,2025,25-Dec,28.00%,Profitable,High
6489,US-2025-163804,12/2/2025,12/8/2025,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908,East,TEC-PH-10000441,Technology,Phones,VTech DS6151,629.95,5,0,176.39,Dec,2025,25-Dec,28.00%,Profitable,High
6494,US-2025-150861,12/3/2025,12/6/2025,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.65,3,0.1,102.5,Dec,2025,25-Dec,18.90%,Profitable,High
6499,US-2025-122063,12/3/2025,12/7/2025,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0,104.75,Dec,2025,25-Dec,18.00%,Profitable,High
6506,US-2025-161025,12/3/2025,12/9/2025,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,0,108.18,Dec,2025,25-Dec,14.00%,Profitable,High
6508,US-2025-153598,12/3/2025,12/6/2025,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0,659.98,Dec,2025,25-Dec,40.00%,Profitable,High
6521,US-2025-114489,12/5/2025,12/9/2025,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.55,Dec,2025,25-Dec,30.00%,Profitable,High
6531,US-2025-109722,12/5/2025,12/7/2025,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,9,0,70.18,Dec,2025,25-Dec,12.00%,Profitable,High
6534,US-2025-109722,12/5/2025,12/7/2025,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,0,195.99,Dec,2025,25-Dec,28.00%,Profitable,High
6542,US-2025-162390,12/6/2025,12/12/2025,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.74,7,0.2,314.84,Dec,2025,25-Dec,32.50%,Profitable,High
6555,US-2025-160108,12/8/2025,12/12/2025,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,680.01,3,0,176.8,Dec,2025,25-Dec,26.00%,Profitable,High
