Order ID,Order Date,Ship Date,Customer Name,Segment,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Month-Year,Profit Margin,Profit Flag,Sale Band,Region
US-2025-162383,9/5/2025,9/11/2025,Maribeth Dona,Consumer,Office Supplies,Binders,Recycled Easel Ring Binders,8.95,2,-7.46,25-Sep,-83.30%,Loss,Low,East
US-2025-154536,9/5/2025,9/9/2025,Jasper Cacioppo,Consumer,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.56,5,-7.33,25-Sep,-76.70%,Loss,Low,East
US-2025-136231,9/5/2025,9/7/2025,Darrin Martin,Consumer,Office Supplies,Envelopes,Staple envelope,23.47,3,7.63,25-Sep,32.50%,Profitable,Low,South
US-2025-151372,9/5/2025,9/6/2025,Joseph Holt,Consumer,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,1.79,25-Sep,41.00%,Profitable,Low,West
US-2025-149195,9/5/2025,9/7/2025,Don Miller,Corporate,Office Supplies,Fasteners,Staples,15.81,8,5.34,25-Sep,33.80%,Profitable,Low,Central
US-2025-144540,9/5/2025,9/10/2025,Gary Hansen,Home Office,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,28.44,9,4.27,25-Sep,15.00%,Profitable,Low,Central
US-2025-115756,9/5/2025,9/7/2025,Pete Kriz,Consumer,Office Supplies,Labels,Avery 520,22.05,7,10.58,25-Sep,48.00%,Profitable,Low,Central
US-2025-121013,9/5/2025,9/10/2025,Michael Moore,Consumer,Office Supplies,Labels,Avery 50,25.06,2,11.78,25-Sep,47.00%,Profitable,Low,South
US-2025-136231,9/5/2025,9/7/2025,Darrin Martin,Consumer,Office Supplies,Paper,Xerox 1971,10.27,3,3.21,25-Sep,31.30%,Profitable,Low,South
US-2025-133319,9/5/2025,9/11/2025,Mark Van Huff,Consumer,Office Supplies,Paper,Xerox 1885,192.16,4,92.24,25-Sep,48.00%,Profitable,Medium,East
US-2025-149195,9/5/2025,9/7/2025,Don Miller,Corporate,Office Supplies,Paper,Xerox 202,25.92,5,9.07,25-Sep,35.00%,Profitable,Low,Central
US-2025-149195,9/5/2025,9/7/2025,Don Miller,Corporate,Office Supplies,Paper,Xerox 1930,10.37,2,3.76,25-Sep,36.30%,Profitable,Low,Central
US-2025-115756,9/5/2025,9/7/2025,Pete Kriz,Consumer,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,42.03,25-Sep,46.00%,Profitable,Low,Central
US-2025-151372,9/5/2025,9/6/2025,Joseph Holt,Consumer,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,46.12,25-Sep,48.00%,Profitable,Low,West
US-2025-164490,9/5/2025,9/10/2025,Stephanie Ulpright,Home Office,Office Supplies,Paper,Xerox 196,9.25,2,3.35,25-Sep,36.30%,Profitable,Low,Central
US-2025-115756,9/5/2025,9/7/2025,Pete Kriz,Consumer,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,23.39,25-Sep,12.00%,Profitable,Medium,Central
US-2025-115756,9/5/2025,9/7/2025,Pete Kriz,Consumer,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,20.58,25-Sep,29.00%,Profitable,Low,Central
US-2025-152373,9/5/2025,9/11/2025,Pete Takahito,Consumer,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",93.46,3,-17.52,25-Sep,-18.80%,Loss,Low,Central
US-2025-137673,9/5/2025,9/10/2025,Marina Lichtenstein,Corporate,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,116,8,29,25-Sep,25.00%,Profitable,Medium,West
US-2025-136231,9/5/2025,9/7/2025,Darrin Martin,Consumer,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.78,2,6.8,25-Sep,6.30%,Profitable,Medium,South
US-2025-160815,9/5/2025,9/6/2025,Toby Ritter,Consumer,Technology,Phones,Geemarc AmpliPOWER60,278.4,3,80.74,25-Sep,29.00%,Profitable,Medium,Central
US-2025-139409,9/5/2025,9/7/2025,Fred Wasserman,Corporate,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,12.21,25-Sep,28.00%,Profitable,Low,East
US-2025-102981,9/6/2025,9/9/2025,Mary O'Rourke,Consumer,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.35,3,90.29,25-Sep,12.50%,Profitable,High,East
US-2025-149223,9/6/2025,9/11/2025,Elpida Rittenbach,Corporate,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,22.59,25-Sep,29.00%,Profitable,Low,Central
US-2025-133123,9/6/2025,9/11/2025,Karl Braun,Consumer,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3.2,2,-2.46,25-Sep,-76.70%,Loss,Low,South
US-2025-133123,9/6/2025,9/11/2025,Karl Braun,Consumer,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.95,3,29.99,25-Sep,31.30%,Profitable,Low,South
US-2025-123932,9/6/2025,9/12/2025,Yoseph Carroll,Corporate,Office Supplies,Paper,Advantus Motivational Note Cards,41.92,4,15.2,25-Sep,36.30%,Profitable,Low,Central
US-2025-145240,9/6/2025,9/8/2025,Bruce Geld,Consumer,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10.78,1,0.81,25-Sep,7.50%,Profitable,Low,Central
US-2025-102981,9/6/2025,9/9/2025,Mary O'Rourke,Consumer,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,11.15,25-Sep,35.00%,Profitable,Low,East
US-2025-123932,9/6/2025,9/12/2025,Yoseph Carroll,Corporate,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.58,2,37.08,25-Sep,11.30%,Profitable,Medium,Central
US-2025-114174,9/8/2025,9/14/2025,Anne Pryor,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",173.94,3,13.92,25-Sep,8.00%,Profitable,Medium,East
US-2025-108987,9/8/2025,9/10/2025,Anna Gayman,Consumer,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.27,4,-317.15,25-Sep,-13.20%,Loss,High,Central
US-2025-110009,9/8/2025,9/13/2025,Toby Ritter,Consumer,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,14.66,25-Sep,34.00%,Profitable,Low,West
US-2025-115455,9/8/2025,9/14/2025,Sanjit Engle,Consumer,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14.14,2,-7.77,25-Sep,-55.00%,Loss,Low,Central
US-2025-153101,9/8/2025,9/8/2025,Pauline Johnson,Consumer,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",146.04,1,-12.78,25-Sep,-8.80%,Loss,Medium,West
US-2025-115455,9/8/2025,9/14/2025,Sanjit Engle,Consumer,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601.47,3,-300.74,25-Sep,-50.00%,Loss,High,Central
US-2025-131499,9/8/2025,9/10/2025,Michael Grace,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,1,62.24,25-Sep,30.00%,Profitable,Medium,East
US-2025-108868,9/8/2025,9/12/2025,Ken Black,Corporate,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.37,2,6.16,25-Sep,8.80%,Profitable,Low,Central
US-2025-103709,9/8/2025,9/15/2025,Liz Preis,Consumer,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,3.72,25-Sep,25.00%,Profitable,Low,West
US-2025-113516,9/8/2025,9/10/2025,Valerie Mitchum,Home Office,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,67.14,4,23.5,25-Sep,35.00%,Profitable,Low,West
US-2025-113516,9/8/2025,9/10/2025,Valerie Mitchum,Home Office,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.02,2,11.56,25-Sep,35.00%,Profitable,Low,West
US-2025-114174,9/8/2025,9/14/2025,Anne Pryor,Home Office,Office Supplies,Labels,Avery 52,14.76,4,6.94,25-Sep,47.00%,Profitable,Low,East
US-2025-155138,9/8/2025,9/12/2025,Jill Matthias,Consumer,Office Supplies,Paper,Petty Cash Envelope,64.7,3,23.46,25-Sep,36.30%,Profitable,Low,South
US-2025-110009,9/8/2025,9/13/2025,Toby Ritter,Consumer,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,14.2,25-Sep,46.00%,Profitable,Low,West
US-2025-103709,9/8/2025,9/15/2025,Liz Preis,Consumer,Office Supplies,Paper,Xerox 1900,34.24,8,15.41,25-Sep,45.00%,Profitable,Low,West
US-2025-108987,9/8/2025,9/10/2025,Anna Gayman,Consumer,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.14,4,-32.78,25-Sep,-25.00%,Loss,Medium,Central
US-2025-103709,9/8/2025,9/15/2025,Liz Preis,Consumer,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,65.44,25-Sep,25.00%,Profitable,Medium,West
US-2025-108987,9/8/2025,9/10/2025,Anna Gayman,Consumer,Office Supplies,Storage,Super Decoflex Portable Personal File,35.95,3,3.6,25-Sep,10.00%,Profitable,Low,Central
US-2025-108987,9/8/2025,9/10/2025,Anna Gayman,Consumer,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.58,2,0.72,25-Sep,1.30%,Profitable,Low,Central
US-2025-155138,9/8/2025,9/12/2025,Jill Matthias,Consumer,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.17,4,8.35,25-Sep,23.80%,Profitable,Low,South
US-2025-108868,9/8/2025,9/12/2025,Ken Black,Corporate,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",59.96,5,21.74,25-Sep,36.30%,Profitable,Low,Central
US-2025-137176,9/9/2025,9/14/2025,Daniel Byrd,Home Office,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.01,4,-12.01,25-Sep,-80.00%,Loss,Low,Central
US-2025-110023,9/9/2025,9/11/2025,Troy Staebel,Consumer,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.62,2,5.48,25-Sep,37.50%,Profitable,Low,East
US-2025-112893,9/9/2025,9/13/2025,Annie Thurman,Consumer,Office Supplies,Binders,VariCap6 Expandable Binder,55.36,4,18.68,25-Sep,33.80%,Profitable,Low,West
US-2025-146206,9/10/2025,9/14/2025,Kean Thornton,Consumer,Furniture,Tables,KI Adjustable-Height Table,300.93,5,-34.39,25-Sep,-11.40%,Loss,Medium,Central
US-2025-164350,9/10/2025,9/12/2025,Catherine Glotzbach,Home Office,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,3,8.44,25-Sep,12.50%,Profitable,Low,South
US-2025-126102,9/10/2025,9/12/2025,Dianna Vittorini,Consumer,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78,2,89.95,25-Sep,32.50%,Profitable,Medium,West
US-2025-165918,9/10/2025,9/14/2025,Bryan Davis,Consumer,Office Supplies,Binders,Storex Dura Pro Binders,14.26,3,4.46,25-Sep,31.30%,Profitable,Low,West
US-2025-165918,9/10/2025,9/14/2025,Bryan Davis,Consumer,Office Supplies,Binders,JM Magazine Binder,39.62,3,13.87,25-Sep,35.00%,Profitable,Low,West
US-2025-165918,9/10/2025,9/14/2025,Bryan Davis,Consumer,Office Supplies,Labels,Avery 487,7.38,2,3.47,25-Sep,47.00%,Profitable,Low,West
US-2025-165918,9/10/2025,9/14/2025,Bryan Davis,Consumer,Office Supplies,Paper,Xerox 1945,81.98,2,40.17,25-Sep,49.00%,Profitable,Low,West
US-2025-118780,9/10/2025,9/14/2025,Parhena Norris,Home Office,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,1,3.08,25-Sep,46.00%,Profitable,Low,East
US-2025-118780,9/10/2025,9/14/2025,Parhena Norris,Home Office,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59.48,2,8.92,25-Sep,15.00%,Profitable,Low,East
US-2025-146206,9/10/2025,9/14/2025,Kean Thornton,Consumer,Technology,Phones,Polycom VVX 310 VoIP phone,719.96,5,54,25-Sep,7.50%,Profitable,High,Central
US-2025-112277,9/10/2025,9/15/2025,Steve Chapman,Corporate,Technology,Phones,Geemarc AmpliPOWER60,519.68,7,58.46,25-Sep,11.30%,Profitable,High,South
US-2025-143476,9/11/2025,9/13/2025,Linda Cazamias,Corporate,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.91,2,0.91,25-Sep,31.30%,Profitable,Low,West
US-2025-164154,9/11/2025,9/17/2025,Nick Zandusky,Home Office,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,22.43,3,-17.94,25-Sep,-80.00%,Loss,Low,East
US-2025-116561,9/11/2025,9/17/2025,Eugene Barchas,Consumer,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.87,2,12.96,25-Sep,32.50%,Profitable,Low,West
US-2025-150007,9/11/2025,9/16/2025,Adam Shillingsburg,Consumer,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.91,3,-3.24,25-Sep,-170.00%,Loss,Low,Central
US-2025-130225,9/11/2025,9/17/2025,Ryan Crowe,Consumer,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,99.57,2,33.6,25-Sep,33.80%,Profitable,Low,Central
US-2025-102162,9/11/2025,9/16/2025,Jill Fjeld,Consumer,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,11.09,1,5.43,25-Sep,49.00%,Profitable,Low,South
US-2025-150007,9/11/2025,9/16/2025,Adam Shillingsburg,Consumer,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6,2,2.1,25-Sep,35.00%,Profitable,Low,Central
US-2025-121223,9/11/2025,9/13/2025,Giulietta Dortch,Corporate,Office Supplies,Paper,Xerox 1972,8.45,2,2.64,25-Sep,31.30%,Profitable,Low,East
US-2025-143476,9/11/2025,9/13/2025,Linda Cazamias,Corporate,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.57,2,2.99,25-Sep,31.30%,Profitable,Low,West
US-2025-143476,9/11/2025,9/13/2025,Linda Cazamias,Corporate,Office Supplies,Paper,Xerox 1976,20.74,4,7.26,25-Sep,35.00%,Profitable,Low,West
US-2025-145625,9/11/2025,9/17/2025,Kelly Collister,Consumer,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,3.58,25-Sep,47.00%,Profitable,Low,West
US-2025-164154,9/11/2025,9/17/2025,Nick Zandusky,Home Office,Office Supplies,Storage,Staple magnet,37.52,5,3.75,25-Sep,10.00%,Profitable,Low,East
US-2025-116561,9/11/2025,9/17/2025,Eugene Barchas,Consumer,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.94,3,6.66,25-Sep,2.00%,Profitable,Medium,West
US-2025-145625,9/11/2025,9/17/2025,Kelly Collister,Consumer,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13,636,25-Sep,19.00%,Profitable,High,West
US-2025-102162,9/11/2025,9/16/2025,Jill Fjeld,Consumer,Technology,Copiers,Canon PC-428 Personal Copier,1599.92,8,751.96,25-Sep,47.00%,Profitable,High,South
US-2025-153157,9/11/2025,9/14/2025,Trudy Brown,Consumer,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,224.75,5,62.93,25-Sep,28.00%,Profitable,Medium,Central
US-2025-121223,9/11/2025,9/13/2025,Giulietta Dortch,Corporate,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,728.95,9,-157.94,25-Sep,-21.70%,Loss,High,East
US-2025-123946,9/12/2025,9/17/2025,Anthony Johnson,Corporate,Furniture,Chairs,Hon Olson Stacker Chairs,1059.12,4,307.14,25-Sep,29.00%,Profitable,High,South
US-2025-151148,9/12/2025,9/13/2025,Philisse Overcash,Home Office,Furniture,Chairs,"Global Stack Chair without Arms, Black",83.14,4,5.2,25-Sep,6.30%,Profitable,Low,West
US-2025-142902,9/12/2025,9/14/2025,Ben Peterman,Corporate,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.77,2,52.51,25-Sep,11.30%,Profitable,Medium,West
US-2025-142902,9/12/2025,9/14/2025,Ben Peterman,Corporate,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.23,1,1.71,25-Sep,11.30%,Profitable,Low,West
US-2025-142902,9/12/2025,9/14/2025,Ben Peterman,Corporate,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.14,4,3.59,25-Sep,23.80%,Profitable,Low,West
US-2025-113082,9/12/2025,9/16/2025,Matt Collister,Corporate,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,14.57,25-Sep,36.00%,Profitable,Low,East
US-2025-128811,9/12/2025,9/16/2025,Sarah Foster,Consumer,Office Supplies,Binders,GBC Instant Report Kit,20.7,4,7.76,25-Sep,37.50%,Profitable,Low,West
US-2025-128811,9/12/2025,9/16/2025,Sarah Foster,Consumer,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,10.47,3,4.82,25-Sep,46.00%,Profitable,Low,West
US-2025-123946,9/12/2025,9/17/2025,Anthony Johnson,Corporate,Office Supplies,Fasteners,Staples,11.34,3,5.22,25-Sep,46.00%,Profitable,Low,South
US-2025-142902,9/12/2025,9/14/2025,Ben Peterman,Corporate,Office Supplies,Labels,Avery 509,6.26,3,2.04,25-Sep,32.50%,Profitable,Low,West
US-2025-128811,9/12/2025,9/16/2025,Sarah Foster,Consumer,Office Supplies,Labels,Avery 487,11.07,3,5.2,25-Sep,47.00%,Profitable,Low,West
US-2025-152457,9/12/2025,9/18/2025,Steve Chapman,Corporate,Office Supplies,Paper,Xerox 1991,68.52,3,31.52,25-Sep,46.00%,Profitable,Low,Central
US-2025-123946,9/12/2025,9/17/2025,Anthony Johnson,Corporate,Office Supplies,Storage,"Rogers Jumbo File, Granite",67.9,5,0.68,25-Sep,1.00%,Profitable,Low,South
US-2025-123946,9/12/2025,9/17/2025,Anthony Johnson,Corporate,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,20.7,3,1.66,25-Sep,8.00%,Profitable,Low,South
US-2025-151148,9/12/2025,9/13/2025,Philisse Overcash,Home Office,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.95,3,9.18,25-Sep,6.30%,Profitable,Medium,West
US-2025-105732,9/13/2025,9/18/2025,Alejandro Grove,Consumer,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14,387.57,25-Sep,29.00%,Profitable,High,Central
US-2025-105732,9/13/2025,9/18/2025,Alejandro Grove,Consumer,Office Supplies,Appliances,Harmony Air Purifier,378,2,136.08,25-Sep,36.00%,Profitable,Medium,Central
US-2025-105732,9/13/2025,9/18/2025,Alejandro Grove,Consumer,Office Supplies,Labels,Avery 49,14.4,5,7.06,25-Sep,49.00%,Profitable,Low,Central
US-2025-105732,9/13/2025,9/18/2025,Alejandro Grove,Consumer,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,8.64,25-Sep,49.00%,Profitable,Low,Central
US-2025-105732,9/13/2025,9/18/2025,Alejandro Grove,Consumer,Office Supplies,Paper,Things To Do Today Pad,17.61,3,8.45,25-Sep,48.00%,Profitable,Low,Central
US-2025-105732,9/13/2025,9/18/2025,Alejandro Grove,Consumer,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0.41,25-Sep,1.00%,Profitable,Low,Central
US-2025-105732,9/13/2025,9/18/2025,Alejandro Grove,Consumer,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373.08,6,100.73,25-Sep,27.00%,Profitable,Medium,Central
US-2025-105732,9/13/2025,9/18/2025,Alejandro Grove,Consumer,Office Supplies,Supplies,"Elite 5"" Scissors",16.9,2,5.07,25-Sep,30.00%,Profitable,Low,Central
US-2025-105732,9/13/2025,9/18/2025,Alejandro Grove,Consumer,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",149.95,5,41.99,25-Sep,28.00%,Profitable,Medium,Central
US-2025-105732,9/13/2025,9/18/2025,Alejandro Grove,Consumer,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0.3,25-Sep,1.00%,Profitable,Low,Central
US-2025-153178,9/14/2025,9/18/2025,Clay Ludtke,Consumer,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.57,2,252.59,25-Sep,37.50%,Profitable,High,East
US-2025-155439,9/14/2025,9/18/2025,Parhena Norris,Home Office,Office Supplies,Paper,Xerox 224,25.92,4,12.44,25-Sep,48.00%,Profitable,Low,South
US-2025-153178,9/14/2025,9/18/2025,Clay Ludtke,Consumer,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,131.36,25-Sep,30.00%,Profitable,Medium,East
US-2025-116911,9/15/2025,9/20/2025,Justin Deggeller,Corporate,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128.39,3,259.53,25-Sep,23.00%,Profitable,High,West
US-2025-160479,9/15/2025,9/20/2025,Angele Hood,Consumer,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,13.45,25-Sep,38.00%,Profitable,Low,West
US-2025-116911,9/15/2025,9/20/2025,Justin Deggeller,Corporate,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.42,4,6.64,25-Sep,32.50%,Profitable,Low,West
US-2025-128678,9/15/2025,9/20/2025,Rob Beeghly,Consumer,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",48.66,7,15.82,25-Sep,32.50%,Profitable,Low,West
US-2025-149797,9/15/2025,9/20/2025,Adam Hart,Corporate,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.57,2,294.55,25-Sep,35.00%,Profitable,High,East
US-2025-128678,9/15/2025,9/20/2025,Rob Beeghly,Consumer,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21.4,5,10.06,25-Sep,47.00%,Profitable,Low,West
US-2025-149370,9/15/2025,9/19/2025,Dean Braden,Consumer,Office Supplies,Paper,Xerox 1968,5.34,1,1.87,25-Sep,35.00%,Profitable,Low,East
US-2025-123337,9/16/2025,9/22/2025,Keith Dawkins,Corporate,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.67,2,-12.88,25-Sep,-4.70%,Loss,Medium,West
US-2025-162159,9/16/2025,9/18/2025,Corey Roper,Home Office,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78,2,30.45,25-Sep,25.00%,Profitable,Medium,South
US-2025-123337,9/16/2025,9/22/2025,Keith Dawkins,Corporate,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,4.54,25-Sep,26.00%,Profitable,Low,West
US-2025-134369,9/16/2025,9/22/2025,Becky Castell,Home Office,Office Supplies,Paper,Xerox 1966,12.96,2,6.35,25-Sep,49.00%,Profitable,Low,West
US-2025-159730,9/17/2025,9/21/2025,Sanjit Jacobs,Home Office,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.89,2,9.97,25-Sep,8.80%,Profitable,Medium,West
US-2025-152415,9/17/2025,9/22/2025,Patrick O'Donnell,Consumer,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,6.22,25-Sep,42.00%,Profitable,Low,East
US-2025-152415,9/17/2025,9/22/2025,Patrick O'Donnell,Consumer,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,61.38,25-Sep,32.00%,Profitable,Medium,East
US-2025-164091,9/17/2025,9/22/2025,Laura Armstrong,Corporate,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,33.94,25-Sep,31.00%,Profitable,Medium,East
US-2025-105900,9/17/2025,9/23/2025,Brendan Sweed,Corporate,Office Supplies,Art,Sanford Liquid Accent Highlighters,33.4,5,12.36,25-Sep,37.00%,Profitable,Low,Central
US-2025-109806,9/17/2025,9/22/2025,Jim Sink,Corporate,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,6.63,25-Sep,33.00%,Profitable,Low,West
